,ID,Text,class
1441,41188, @ nibraz88cricket Lodu ... learn to suck it up . Abhi bahut zaleel hona hai tum bhosdi walon ko,
1442,21011, RT @ chanyeol _ pic i miss you so much https // t . co / GDhwvIUujR,
1443,19523, @ NatashaKLondon Isy easy mat lein yeh esi posts kr kr ke Indians ko bewaquf bnata hai aur Mikiions kama rha wahan se,
1444,10491, @ ashutosh83B Tum logo ka saara vishleshan fail hai .. Is baar dikh gaya chunaw ke natijo me ki tum log lallu vishlesh â€¦ https // t . co / F8VpKCXQA8,
1445,14071, RT @ Devanginee @ PeepingMoon @ MXPlayer # Thinkistan 1. * Don â€™ t ask me again - Dobara mat poochna - chlormint * Open Happiness - kholo khu â€¦,
1446,18034, @ Chris _ Creegan Aw the very best tae ye baith . Have a great life together .,
1447,6943, Congratulations Ariful Hasan-Opu vaiya Alhamdulillaha it's great achievement for you and Bangladesh Innovation For â€¦ https // t . co / FK42JqicJT,
1448,16408, RT @ FaryaalNazesh Tabinda Apa to WB Is sal hmy smj ni aya kaha Habib oil ki car bhejy ku k koi transmission is qabil lagi e ni â™¥â™¥â™¥â™¥â™¥ðŸ’•ðŸ’• @ Wa â€¦,
1449,20737, @ RISHIMISHRA121 @ abbas _ nighat @ KarunaShukla10 @ MeghShukla15 Tum up ke ho soch badalne ki jarurt h abhi puri nahi ba â€¦ https // t . co / piaQPPYyR2,
1450,40633, @ preetitejsingh @ SanjayAzadSln @ KapilMishra _ IND Sathe sathyam samacharet means tit for tat Bahut huwa sadhu ban â€¦ https // t . co / 6k6Qpl3Pa6,
1451,35002, The Best moment - when Prithvi Singh Says - LAUNDA SERIOUS He # HostagesWithHotstar https // t . co / wep29GY2L0,
1452,33930, RT @ Ambika92279867 Jis trh Jesus ne Satya ke liye apne aap ko suli par bhi Chadha diya Usi trh Sant Rampal Ji Maharaj bhi aaj Satya ke liy â€¦,
1453,28104, @ vilassawadh Jab Desh ki nishpach agency ko AAP gali denge wo v army or hmare Sena ke jawan ko aap a / c mein baith k â€¦ https // t . co / yuPOMzlqjc,
1454,20132, @ narendramodi Jai hind jai javan .. veer sena jindabad .. desh ke mahanayak . modi ji jindabad .. amar shahido ko naman .. de â€¦ https // t . co / etRA000Xw3,
1455,24961, @ AshrafFem Ye Sonch hi galat hai . Esiliye duniya ka koi country Nahin hai .... where a Muslim lives like that country â€¦ https // t . co / PonlDsi00S,
1456,3371, @ FaisalSkp2012 @ BigPanddaa @ BOLNETWORK @ Dr _ fizakhan @ ZaidZamanHamid Haan bhai saara terrorism toh india mein hi hot â€¦ https // t . co / HbZrzHlSEf,
1457,20571, @ MbVk18 @ AditiSinghxD @ Liyakat _ Dayar18 @ cheeku _ fan @ Twitter Koi bhi kisi ko apna account nhi deta hai .,
1458,24389, Desh ka surakhya desh ka jitna andhuruni samasya ko najar rakhte huye Modiji ko bada kadam Urbana chahiye unemploy â€¦ https // t . co / iMnxm2Aw1J,
1459,158, @ idranurag What if ... Google translate is not working .... aisi jagah net hi na aata ho,
1460,2373, @ Joydas Itne puraane kaand ka inaam aaj mila sarangi chacha ko . Ab tak to inko Former president of BJP ho jaana chahiye tha .,
1461,7109, # WorldNoTobaccoDay agr aap drug free india chahte ho to avsya dekhe sant rampal ji maharaj ke mangal pravachan sam â€¦ https // t . co / uJOj0iFRpt,
1462,32033, Pata nai bc mujhey kyun taqleef nahi hoti kisi k pathan Mahajir ya sindhi honay sy . Pain k loray mulq k lasan lage â€¦ https // t . co / 82EgWje6wl,
1463,7561, @ RahulGandhi Rahul Gandhi AAP Apna Resignation Wapas le HIMMAT E MARDA TO MADAD EKHUDA HAAR KE BAD JEETNE WALE â€¦ https // t co / kbwWCdi63I,
1464,20848, @ ankusht26172237 @ Mass __ Tweets @ SKFforlife Toh Baywatch mai 5 minute ka role ke liye hit higaya .,
1465,21328, @ SarfarazA _ 54 Bhai himmat nahin harni hai just remember we were and we are the cornered tigers . Aik request hai â€¦ https // t . co / xYu4dx61d6,
1466,32767, @ ppbajpai haan vaise bhi apne naam ke aage BEROJGAAR likha hai to yehi kaam ab baaki rah gaya hai kitna bhi kar lo â€¦ https // t co / GfY1pt5GN4,
1467,25054, RT @ BALKIRATSINGH2 @ TV9Bharatvarsh I am damn sure ki yeh opposition waalo ki harkatein hai elected government ko badnaam karne ke liye Ma â€¦,
1468,2470, Mr Rahul gandhi urf @ RahulGandhi Tum jaise chutiye ke wajah se mera khud ka naam batane me sharam ata he ... Smam â€¦ https // t . co / O7jCgFVwgA,
1469,22455, boboo u aree soo sweet i love talking to u sooo muchhh â€” * blushing * ðŸ¥°ðŸ’›ðŸ’›ðŸ’›ðŸ’›ðŸ’› https // t . co / 7e1fsmW5ky,
1470,9213, @ mitalishah121 bilkul sahi they r getting more facilities n not supporting bjp . kanhi modiji ka muslim prem hindus â€¦ https // t . co / 5lFCYvTctL,
1471,29153, @ RanaAyyub Ye tahalka fuss ho gaya aaj jab yahi chehra pure constitutional tarike se kya kehte ho tumlog don bolte â€¦ https // t . co / DjUkauWmwL,
1472,43655, Aaj tak pe to BJP Pravkta Muft me he mil Jate Anchor Ko Leke Bjp k 4 Pravakta Ho jate Hai baki ki Jarurat he Kya Ha â€¦ https // t co / fBZPhItlk5,
1473,43108, RT @ Fact Dogs love you even if you â€™ re ugly,
1474,29205, @ azust _ D thank u bb that â€™ s ;;;; so sweet ;;;;;;; ilu,
1475,6040, @ GohelJaideep @_ blue _ vein @ ashsmile2k5 @ Sea _ wave24 @ Rimjhim2602 @ daroga _ happuu Yehich aadmi sahi se samajh raha hai mai kya bol rahi hu . ðŸ¤£,
1476,36616, @ The __ Hunterr Vaise asli id bana hunter fake id bana ke apani ma ko badnam kyu karta hai,
1477,26722, RT @ YoungBullBlade @ ShooterMcGavin _ You betta sing that song BOY ðŸ‘ðŸ½ https // t co / 9LxZf0BJjq,
1478,10352, @ RobinIsFree @ Target757 I'm really sorry for jumping in your mention boy mean no harm . ðŸ™ðŸ¼. Sabr,
1479,25277, @ Uppolice @ dgpup up police Bharti 2018 ke PAC Candidate ki medical aur joining kyu nahi ho Rahi hai,
1480,30443, @ coolfunnytshirt Is he wearing a seat belt ? Shayad dono ne nahi pehna hai,
1481,32905, @ jitupatwari Shayed Hum Andata ko Samajne me Galti kr Rhe hy Jo Andata khud Apne Ldai Nhi Lad Rha Uska Smarthen Bek â€¦ https // t . co / kzngDap0KS,
1482,18305, @ shubhammudgal10 @ Dev _ Fadnavis Bhai tu chutiya paida huwa hai aur chutiya hi marega . Kuchh nahi ho sakta jab tere d â€¦ https // t . co / bKfGIVtEeq,
1483,10445, @ ReetikaVerma9 @ AltNews @ UmarKhalidJNU @ Shehla _ Rashid Reetika ji jai hind aur bharat mata ki jai kahne se desh Bhak â€¦ https // t . co / Ryw4UVvpCJ,
1484,21670, @ gajendraAmbedk1 sale bhan ke lode chutiye tere personal message krne ka option nahi aa rha haram ke lode nahi bata â€¦ https // t . co / N9RaxcA5I3,
1485,21376, wo kuch sunta tw mn kehta mjhy kuch or kehna tha wo pall bharr ko jo rukk jata mjhy kuch or kehna tha gh â€¦ https // tco / A3q3z1bzBT,
1486,17723, RT @ nikbhojal Ye fact check wale fir hag diye .... Abe pic me watermark h .. Clearly dikh rha h ... BC itne velle ho to chupam chupai khel lo .â€¦,
1487,9003, @ ndtv YE DEKHO VIPAKCH AUR SECULAR MEDIA KO BJP AUR @ narendramodi JI KO PEHLE KHUD HI HAUVVA BANATE H FIR USA â€¦ https // t co / LeeWqOwpbt,
1488,40636, @ narendramodi @ PMOIndia sir can we start a Pani bachao abhiyan at the scale of Swacch bharat . Our people should save water,
1489,13595, Vidyut vibhag ke jE ( shikayat karta ) ke saath marpeet ki ashobhniya ghatna . Police adhikari apni galti manne ko t â€¦ https // t . co / BqDaJb1wYs,
1490,43121, RT @ manogyaloiwal No 1 as always @ aajtak Sabse Tez @ supriyapd Sabse Aagey @ rahulkanwal Kudos to Counting Day Team ! @ SwetaSinghAT @â€¦,
1491,3718, @ RahulGandhi tere ghamand k karan hi aaj congress k ye halat hai ... failure hai tu Bhai .. Tujhse na ho payega .. groun â€¦ https // t . co / N9JbzQgkpX,
1492,11463, @ akshaykumar sir G ye feku budha chutiya hai Akshay n Salman dono BJP supporter hai firvi ye fake supporter unkahi â€¦ https // t . co / Pwaop6CEPo,
1493,5075, @ DrSJaishankar congratulation sir Thanks to our great prime minister to appoint u as minister . Johri hi janay Hira ( diamond ) ki kimat,
1494,36387, @ MaryamNSharif Sahi kah rahi han Allah se dua ha hamara azeem leader MNS bht jald hamare sath ho aur hamen zalim â€¦ https // t co / fit5HcE7yG,
1495,11405, Hoooooo boy I kinda hope LSU doesn â€™ t go for this . I feel like it â€™ s best for all our sakes if the actual game serves â€¦ https // t . co / hKMIv34hLE,
1496,20482, @ Javedakhtarjadu @ AzmiShabana Har Dil Aziz Hindustan kai â¤ â¤ ke DHADKAN @ narendramodi JI phir See PM baan Gaye â€¦ https // t . co / b0tVd5cw8h,
1497,10617, @ mishty _ nova @ Justsayzz Trps ache ayenge yaar because of shivin amazing performance No one can stop themselves fro â€¦ https // t co / jQLY9kE0Ej,
1498,4744, @ its _ revengers @ TheWildxx Kia pata isne dekha nahi ho mjhse b hojata hai aksar,
1499,12603, I'm sorry bt muze aise kyu lag raha hai ki vik ye # SarangAmod sir ko aapne bolne bola hai ki hair cut mat karao ðŸ˜Š As â€¦ https // t . co / rc0HkYv8aV,
1500,3078, @_ garrywalia @ MamataOfficial Dharm ka majak uda rahe he khud hi dharm k log,
1501,14134, @ NadeemRizviMD Abe teri maa ko chodo kute karachi k sindhi bolne wale khud jiye sindh bolte he or yaqeen nahi ata t â€¦ https // t co / 6PvQozlyZw,
1502,28147, RT @ bobbybhartia CPM jiska khudka astitwa duniya se uth gaya wah kisiko vishesh position de sakti ha ? Joke of century isn't it ? @ Republi â€¦,
1503,27068, @ iamsakshijadhav Tu kal bhi chutiya thi OR aaj bhi hai Tere jaisa chutiya na koi tha na hi koi or ho sakta hai â€¦ https // t co / 3OnH4sa8wr,
1504,26166, RT @ Rizwan1980 @ AacharyaSahiiL Boss 100% sure hoon ke congress mili hooyi hai bjp se . 2 wajah ho sakti hai ye to tadipar ne koi kamzor nab â€¦,
1505,40926, @ diljitdosanjh sir # mehndi dil ki bahot kareeb song ban geye peyar ki dusri naam mehndi hai ðŸ˜ ek ke baad ek behet â€¦ https // t co / aTCt68hO1s,
1506,16992, RT @ yarii _ x3 _ Nobody Us in love https // t co / Tv6FsUGjNP,
1507,38729, @ HardikPatel _ So sad but avi tak koi karvai nahi hua a aur vi sad news hai ...,
1508,43897, maanniya lokpriya pradhaanmantri ji ko prachand jeet ki dil se haardik subhkaamnaein https // t . co / lG1ZkJ4SdW,
1509,11035, @ Monika _ Kapoor19 tute nii koi rishte purane kisi naye ke aajane se Jata hu mai mujhe tu jane de Kyo pareshan h me â€¦ https // t . co / XA5cEwo8un,
1510,31015, @ awan _ pk1 Ye gorey bachey lagrahey hain ... in ka na koi lena na dena PTM ya Pakistan se .... kuch bhee karwate hain log ....,
1511,23774, World cup start ho gaya hai ap PTV pe humein nazar ayen gen game on hai mein ?? @ DrNaumanNiaz,
1512,19372, @ HaiderAzhar Yes malik is the world greatest captain left on planet Earth .,
1513,10967, @ ShabnamGulwazir Ye madim agr ap main gairat name ki chez hai to es seat pr nhi behto ge agr gairat mar choki hai â€¦ https // t . co / Htlb2r2ooQ,
1514,5779, @ Airavta Ab ayega hindu khatre me Jobs hai nahi Chowkidar chor hai Pakode bechne wale bohat hai khane wale koi n â€¦ https // t . co / 0U3FNb7h2h,
1515,33293, RT @ D19767 Whelan thank you & good luck Jedinak thank you & good luck Elphick thank you & good luck Bunn thank you & good luck De â€¦,
1516,20869, RT @ frostmillss i â€™ m afraid . i haven â€™ t refreshed my imaan . ramadan is almost gone . i â€™ m empty and at my lowest . it feels like smth bad is go â€¦,
1517,28335, Adarniye bhaisab ko bahut bahut subhkamnaye badhai .. https // t . co / RCxgdT9i0A,
1518,13565, @ zartajgulwazir maien apka fan tha but apki is harqat ny mjh disappoint kr dia marit ki dahjian ora duli hy apny,
1519,10502, @ darshanvmehta1 U r genius if you say better than Nepal or Bangladesh airport from global point of view . Tusi great Ho bhaiiii ...,
1520,39942, @ sardanarohit @ br __ sharma Ashutosh Ji aap par ye gaana bilkul fit baith raha hai - jalti hai duniya jalti rahe jal â€¦ https // t co / plHMcVCIBn,
1521,27468, RT @ thephotoist @ ThomasJTobin1 I can't believe a Jew has to do this but let me REMIND YOU of one definition of the word Catholic https â€¦,
1522,4725, @ tekeea __ Lmfaooo it â€™ s not that bad like you â€™ re thinking,
1523,20928, @ Joeyogesharmy @ ragarwal Hawwww ladai karaog Ã© sir ? Agro Sir and I are one this is routine with us D,
1524,11007, wo log hazir hojaen jo kehte the k koi competent nahi tha to ilsliye appoint kiya gya # meritkajanaza https // t . co / bIB3Bch10u,
1525,961, Pakistan ne 1992 worldcup ka phla match bi windies se hara tha https // t . co / t2kJqBqlZF,
1526,17827, Zinda hai yeh dil mera Saanson se teri sanam Tere dil mein basa hai mera saara jahaan Pehla pyar tu mera Tu hi aakh â€¦ https // t co / x54OVSs7o3,
1527,18144, @ sakhtarmengal Ap hamare fakhar hoO apko allah lambi umar de waQai izzat ka aik Qatra bahot azeem hai lekin khuch l â€¦ https // t co / 2Jh70ZxFTn,
1528,10740, Bolo bolo @ INCIndia @ AamAadmiParty @ AITCofficial @ yadavakhilesh @ Mayawati etc Jitni energy EVM ko kosne or dosh De â€¦ https // tco / Jcv1Z61aEL,
1529,9397, @ rssurjewala Rahul bhaiya is best leader for Nagar Nigam,
1530,18102, @ ndtv Be kamine @ RahulGandhi Tere Dada Nehru se leke Tuj tak kisine aajtak kisi indian ke bare me socha he ? Sale te â€¦ https // t . co / dfB1nSCpiU,
1531,6389, RT @ MTVMusicUK ðŸŽ‰ ONE WEEK UNTIL MTV PRESENTS IN PLYMOUTH ! ðŸŽ‰ We can't wait to head to the south coast to bring you a week of exclusive eve â€¦,
1532,37056, @ aabed _ nawal I love this movie and Shah looks so cute in it also ... Nawal hope you're feeling better now . Wish you â€¦ https // t . co / M44f5N1oTS,
1533,10646, @ Chuoo _ cho @ SAMAATV Nazarya paise ka dosra naam he aor Pakistan Nawaz Sharif ka ðŸ˜‰ðŸ˜œ,
1534,21802, @ PmlnRida Ye besharamon ki hakoomat he siref upna ullu sidha kerna ata he pehly economy ka bera gharaq kia ub j â€¦ https // t co / MdI8u3Zw5h,
1535,33126, RT @ SocialChartered bollywood ka sahi hai bc ! ye dono fokat me spain me honeymoon mana aayenge without knowing jack shit about football â€¦,
1536,5682, @ DDNewsHindi @ PrakashJavdekar Hon â€™ ble Prakash Javadekar Sir There is nothing more important than protecting our en â€¦ https // t . co / UA2CfEAJBR,
1537,41726, @ ICC @ cricketworldcup Yack ye bhukmari se preshaan aatama toss ka coin chura kr bhag jae etne to loan le rakhe hei en logo ne,
1538,23617, RT @ dipak _ jad @ FlipkartStories @ Flipkart Iss side ko wide left hai sambhal ke jana nahi to girega saale # AdrenexByFlipkart # Adrenex11 Jo â€¦,
1539,16201, RT @ jiya _ sharma _ Yes we did it for TRP ! Yes we are not known ! Yes we need attention ! Such a coward you are Who are watching TV at hom â€¦,
1540,8258, @ anjanaomkashyap tum log khud ko kuch jyada hi khuda maan baithe ho is godi media mei apne pravakta na bhejna sama â€¦ https // t co / ePonEt9xb6,
1541,17711, muje insaf chahiye koi dila payega kyu Rojgari to hai hi but koi paisa deta nahi hai aise frod ko koi company nahi â€¦ https // t . co / CXn74roLG5,
1542,4343, RT @ EidInManchester Eid In The Park Manchester 2019! The biggest and best Eid yet ! Don â€™ t miss this incredible blessed day âœ¨ðŸ’¥ðŸŽŠðŸŽ‰ https // t . c â€¦,
1543,18337, Very true @ FarzanaWrites # nukti _ khare probably seems to be # Bhopal's very own contribution to that vast list of â€¦ https // t . co / pRJuokOuzX,
1544,34862, @ TimesNow @ narendramodi @ thenewshour @ navikakumar 5 saal me vikash to hua nahin dalli media ne pulwana attack ke â€¦ https // t co / kqDcqUq7DM,
1545,176, @ DrashtiSuppoter @ DrashtiDhamiWeb @ drashti10 Drashti Tomar Gurmeet Choudhary kam Kyon Nahin karte ho please karo na,
1546,32659, Pakistani awam me shaoor nahi corruption bachane k lie awam ko dhaal banate hain sarkon par awam zaleel hote hain â€¦ https // t co / lnpHpdEl1C,
1547,27004, @ narendramodi @ nitin _ gadkari May lord bliss u and good future health long life for lightning india,
1548,18963, Kuch Ú† apni political leadership ki waja se PTM ko support kr rahey Aisey gadhon ko Public toilet le ja k band kr â€¦ https // t co / ZyETvHB5Az,
1549,22444, @ RaiKaiKunai @ jada _ official _ you â€™ re right ðŸ˜­ðŸ˜­ I â€™ ll keep y â€™ all updated ðŸ¥´,
1550,40231, @ MaryamNSharif Madam thanks u so much . Buhat se gareebo ko ic sarak py aany se bhoke hatam hogai hai n buhat se bim â€¦ https // t . co / tqSGvZHLrr,
1551,3892, RT @ Norafatehi Main turpeya ghar se dur ! # TurpeyaSong OUT NOW https // t . co / rl637Jbt8p @ Bharat _ TheFilm @ BeingSalmanKhan @ aliabbaszafar @ at â€¦,
1552,14812, @ RoflGandhi _ @ anubhavsinha Nahi chalegi .... achhi films chalti nahi hain . Faltu ka drama karenge jaat-paat wale . Su â€¦ https // t . co / XjmFhguoFR,
1553,20898, @ bittusempire @ ArunbajpaiRajan Ek Atanki musalman Vaseem ne .. desh me Ashanti paida karne ke liye ek nirdosh BJP ka â€¦ https // t . co / xmkreHhS6G,
1554,480, Kudos guys well deserved win # uclfinal Mawulorm Salah Mane Keli Tasha Deladem Kludze Desmond Kumeko Paschal Anfield Kale,
1555,35470, @ ManojTiwariMP @ nsitharaman @ narendramodi @ AmitShah @ BJP4Delhi @ BJP4India Jai hind Jai bharat Jai Sri Ram Bhaiya Abki bar Delhi Fateh .,
1556,14963, @ iVeenaKhan @ javerias shame on you apni aukaat me raho tm kch followers kia bn gae tmare aukaat se bhr nikal gai ho tm,
1557,41150, @ asadowaisi tu sale suwar hai tu sudhar ne wala nhi hai Teri jubaan bahut chalne lgi lagta katni padegi tu desh me â€¦ https // t . co / NxyzVeeUKc,
1558,42667, @ narendramodi Shri Narendra Modi Ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur aa â€¦ https // t . co / OBcV9L59YC,
1559,13470, Sarfraz Kuttey ka bacha tumney Shoaib Malik or Asif ko Q nahi liya West Indies k against . Captaincy nahi aati to ja â€¦ https // t . co / tf4dVSHaId,
1560,33834, @ OfficialUrmila @ INCMumbai Himmat na hariye kousis karne walo ki har nahi hoti ekdin janta ko moujuda sarkar ki na â€¦ https // t . co / gF9hb6Q0Vy,
1561,26310, @ BhaiDujana @ dwivedi344 Bsdk ke Pakistani apne baap ko nhi jaan paye . Marege tu bhi bsdk Tera thekedar bhi Jo pa â€¦ https // t . co / NBRcnqhvz3,
1562,32687, @ kanika _ jii Mat bahao khoon gairo ke liye Ehsas nahi h jise tumhare hone ka Ho Jaana chahiye door jhoote logo s â€¦ https // t . co / bzQCyRwvRM,
1563,35488, Dear Paresh Ji Many Many Happy Returns of the Day Kai Janam Dino Ki Kadi Jhilmilaate Rahen Banke Khusiyon Ki Ladi,
1564,11910, @ PMO _ NaMo modi ji ko jeet ki bahut badhai Ab hamari umid or vinati hai ki curruption free india par kaam karen jo â€¦ https // t co / DRkHxTAL5Z,
1565,18564, @ Shafaq3 _ x I like your confidence . Kaash aisa confidence hamari team mai ajai .,
1566,32618, @ PIB _ India @ kirantishapand1 @ naqvimukhtar Heartfelt congratulations to you All the very best for your future endeavours,
1567,41276, May Allah swt forgive us and our parents for all of our sins ; and may our Imaan strengthen with each day passing . I â€¦ https // t . co / bnhZQxUmEG,
1568,43171, @ PiyushGoyal @ narendramodi @ sureshpprabhu Yes all the best as Rail Minister . Aapko . bhut bhut badhaiya v Hardik shubhkamna Sabji,
1569,6450, RT @ Asmaasiff Whoever reading this Allah apko tamam khushiyon se nawazay or apki sari pareshaniyan door krdy â¤,
1570,13775, Har Jagah Pathano ko hi humiliation ka nishana banatey hai . While rest of Pakistani Boiss ( not all ) are way too tha â€¦ https // t . co / uPMB4irEmM,
1571,22635, @ anuragkashyap72 Ghatiya c grade picture bana bana ke iska demaag bhi vaisa hi hogaya hai .. ganjedi saala phook ke â€¦ https // t . co / sIQMv3tLa6,
1572,31014, @ ShahbazTaseer Ye jhal jhal k maray ga gaandu ase gandi nasal ka ha modi ka prostitutes wala pajama nae dekhta bc,
1573,20349, @ mecchi5858 @ GautamGambhir @ BJP4India @ mimichakraborty @ nusratchirps No RSS NAHI SIKHATA AAAPS MAI BAIR RAKHNA ðŸ˜‚ðŸ˜‚ðŸ˜‚,
1574,43692, @ nidhichoudhari @ Anil4Joseph I am always with you ... # godse jindabaad . # pakistan murdabad,
1575,17318, @ nailainayat Koi is bahut he bade walley c ****** e ko bataye it was a war not a jihad to spread islam geography k â€¦ https // t . co / lGX6g45rhd,
1576,26255, @ ashish30sharma Really . Ashishji aaj 8 years baad bhi log cgm ki complt hone ki umid rakhte hai . kitna gehra prabhav â€¦ https // t . co / l9RawI4Vtp,
1577,21686, @_ UppaL _ @ sonamohapatra Bhosdiwale Likhna to aata nhi tere ko Kyu gaand mra rha h Chutiye Fucking dumb cunt Angrez laude ki aulaad,
1578,15928, @ AmitShah Hamare Desh Ke Pati BJP Jit Gai Hai Jit Ke Khusi Orissa Me Fany Tufan Me Garibo Ke Barbad Hue Ghar Ko Ba â€¦ https // t . co / nwWZAjacpb,
1579,34835, RT @ iAnishchawla Desi families love and care for each other in every moment .... Bimaar ek hota h khichdii poora khaandan khta hai .. ðŸ˜‚ ðŸ˜‚ ðŸ˜‚,
1580,37287, Tum jeeto Ya Haaro Hamein Tum Sy Pyaar Hai ðŸ˜‚ðŸ˜‚ðŸ˜‚ Well Done @ windiescricket and Performance of Pakistani Team was ver â€¦ https // t . co / 3tpOY9lNWr,
1581,890, @ oldschoolmonk Bilkul sahi aaj ki generation badi naazuk si ho gyi hai .... Humne to engineering hostels mai 4 roo â€¦ https // t . co / dW0OUd6RRy,
1582,18462, @ Atikaali16 @ Nyabmahi @ EParray @ eimancheema @ TinkerB609 @ YoungsMaira Maheen jaisa 3sra b koi nahi,
1583,42863, @ Kavita _ Sharma4 Tu he nomber one cu Ham tumare jitana niche nahi gir sakate dogali kahi ki,
1584,32815, @ RoshanKrRai Really ... nice ... bahut champions trophy champions trophy krte hai ....,
1585,25967, @ ashutosh83B @ aajtak @ sardanarohit @ sardesairajdeep @ aroonpurie Would love to c u on @ republic,
1586,7432, you love our look and aesthetic but you call make us archaic hmmmm ok,
1587,3104, RT @ AmnaKaSamnaa Now now Jiya that was way too much . Aisay kaisay chordiya usko police ke saath or kisi ko bataya hi nahi ? Supporting Jiya â€¦,
1588,40467, @ ThinkTankPmlN7 Real option to dia hi nahi ... SHARIF KHANDAN ... Tumhari family ka her shakhs bhaga hua hai chori ke â€¦ https // t . co / 8Arfn3XcUA,
1589,22041, RT @ bun __ candy i love one (1) scene kid and its dino-sour cookie everyone else leave # cookierun https // t . co / Dda2y0rkMg,
1590,40836, @ INCIndia Rahul gandhi ki har nahi ye to modi or vikas ki jeet he,
1591,17805, @ chitraaum aaye padhare hamare aagan me !!! Itni garmi me app itne logo k sath !!! Nice to see you in Ahmadab â€¦ https // t co / 1dcVKh31bw,
1592,20230, @ BoduBD4452 @ AmitJaiswaal Congress k haar jane pr anek logo ka mansik santulan bigad gaya hai He is one of them ðŸ˜‚ðŸ˜‚,
1593,32014, @ theskindoctor13 Are doctor bhaiiii thinking level infinityyyyy Kahaaa se laaate hooo sir aisaaa content ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ salute to u,
1594,10085, @ MD _ gujjarr budget jab tak Properly divide nahi hoga tabtak isii trha k jugaar pr chalta rhy ga mulk,
1595,7786, Bapu ji at last worked for gaining the Miniorty trust But chanted Hey Ram till last breath can you build Ram M â€¦ https // t co / ZxdQRqvcv6,
1596,29608, @ asli _ sapna Rajnath singh knows me very well .,
1597,20362, Sunei # BJP ke spoke person @ rsprasad Ravi Shankar parsad kiske hain Tho karo media par # BJP ki dalali karte hain â€¦ https // t co / TkCSVTyeGA,
1598,11369, @ ArjunKapoorCafe @ arjunk26 @ yrftalent @ raapchik _ films @ foxstarhindi @ saregamaglobal @ anshulakapoor Oh sir ma ap ka â€¦ https // t . co / zfPEbSmXxg,
1599,10709, Hey didi . ye Jo ap senti senti quoted dalte ho Insta story p ... . then do u expect this https // t . co / kslvLSTrU5,
1600,15240, @ WorldJat West up se kisi ko toh bana rahe hai Hamare bundelkhand se last time bi koi nai tha is bar bi koi nai ha â€¦ https // t co / 1AgH0hF9iv,
1601,10347, RT @ awk _ doc Kal to JCB ki khudai me bhi sex khoj liya laundo ne . Wo din door nahi jab ise dekhke bhi horny feel karne lage https // t . co / uw â€¦,
1602,35585, Bhartiy rail ka ghor laparwahi hai ye Ac boggi se Luggage gayab hona aur tt dwara ye kahna ki extra log nhi the tab â€¦ https // t . co / naHc7IJKbu,
1603,44476, Ye @ Swamy39 bhi hamesha media me bane rehna chahte Hain . Apne aap ko modi ki tarah lokpriya samajhte Hain . https // t . co / gUTOTUQnca,
1604,19170, RT @ I _ Angel101 Kabar me dafnaate hi Sare rishte tut jate h Chand dino mein apne Apno ko bhul jate h Koyi nahi rota umar Bhar kisi ke li â€¦,
1605,19644, @ narendramodi sir aaj kal jo media dika rahi hai wo kehte hai modi ji jaath dekh kar kaam nahi karenge . Muslim ko â€¦ https // t . co / IX2O538A7f,
1606,16027, @ fara _ yousaf Both look great . Is this really your dhabba ?,
1607,29621, @ SirPareshRawal @ narendramodi Wish u a very happy birthday sir Baba mahakal apko hmesha swasth rkhe @ SirPareshRawal,
1608,35243, RT @ Manish94272424 # BEdTET2011 Lakho yuva berojgar 8salo se anginat bar twit kr chuke h . ab tk unka problem solve nhi huaa . unka kalyan kiji â€¦,
1609,38456, But apparently my accent is really good !??!? @ Inariizushi is always telling me so but IDK I RARELY GET TO SPEAK . I â€¦ https // t . co / cgF2xgq9gK,
1610,35731, RT @ Being _ Rofique For me - there is nothing in d world more important than # Namaz Mera Zindigi se v Badhkar ek he chez hai # Namaz # 4Da â€¦,
1611,21924, @ ashutosh83B @ AamAadmiParty @ yadavakhilesh @ SanjayAzadSln @ JhaSanjay @ ArvindKejriwal @ BJP4India Sun be KALIYE .. sak â€¦ https // t . co / 0XPNql9k9C,
1612,8156, RT @ bookmyshow Saal tha 1964 daud tha The Great Russian Circus ka aur waqt tha Bharat ke rangeen jawaani ka ! @ Bharat _ TheFilm releases o â€¦,
1613,4633, @ IMinakshiJoshi @ SadhviPragya _ MP Mujhe bhi hindu hone per garv hai Per aisa karne walon ke sakht khilaf har hindu â€¦ https // t . co / 3DhOZwYt4Q,
1614,20675, @ Vish161294 @ asadowaisi @ INCIndia @ BJP4India Jaakey dekhkar aaye bolkey toh hum bolrey It's 100 folds better than where he is residing,
1615,10776, RT @ SanataniRudra @ theskindoctor13 Bhagidar nahi hissedar ....... Ek aur pakistan banne ko hai taiyar,
1616,12110, Happy Birthday @ SirPareshRawal Ji ðŸŽ‚ðŸ™â¤ï¸ Apke films dekh dekhkar hi toh main zinda hu ðŸ™ðŸ™‚ https // t co / WKw6vKyGW2,
1617,33700, @ aajtak @ PankajJainClick Election jo aagya h Ab free free free ka lollipop de dega Delhi walo Ko 4 saal se kya kar rahe they ???,
1618,8281, Mummy indu bole koi mare gaaliya de kuch bhi kare tum us level p mat giro agar us situation se nahi nikl sakte to bhagwan ka naam lo,
