text,label
Abe Chutia Gandhi is a sweet thief like Tom Ho Tom,negative
"Krishna, you have become stupid to the big people, till date, the fact checker also work",positive
Happy birthday May Son Tum Hai Delete is under the best thing.,positive
Not that some S Radar is the string of termites,negative
North Pargan West Bengal Less Mamta Banerjee goes,neutral
Altaf Hussain or Khadim Rizvi to be made,neutral
I did not give any year to my father Dad gave father,neutral
Many congratulations Sirji,positive
Some people are very happy without coming without coming,negative
Congratulations brother Teri,positive
You hope that you have a lot of hope to bless you again,positive
Rahul Gandhi's future for the poor,neutral
"Kui petrol does not take care of Twitter and phone, Pakistan does not kill Pakistan",neutral
ISS will still not be able to get ISS,negative
These are full of people like AP and become a Hindu Muslim by boiling Galot,neutral
"Missica escape is not the idea, no political association they can always agree on each",neutral
Ambedkar we are with you head,positive
Shaan e Poonch and,positive
Wet e still understanding Don,neutral
Marriage diaries like my nephew Prabir,neutral
Twitter guzeliclem shape cook,neutral
"Swamiji worker definitely gets fruit, do not worry",neutral
Madam President is disturbed by his work.,neutral
"Congratulations, we have a lot of hope for us",neutral
Namaste Kaal Shikhar and Level V matching is perch,neutral
Salaam shut off all Muslims observation Ramadan is there there is per bay and divine power guiding you for outside,positive
Feed after that,neutral
You believe you are ready for a full fight,neutral
"Auspicious evening e -love, all people now",neutral
"CRF does not resign, but this is not complete on the article of Aor S.",neutral
Packet love o love o yourself,neutral
This S Test makes it more strong copy,positive
"Ulhaq is nothing, instead of batter, Pak cricket Twitter later come to Defate Delete Quality Comedy S to yearn up",neutral
"In Kerala, Hindu was angry with elevators but did not do the box and Congress free",neutral
Supervat a beautiful one is strong after waiting for Christian Umid,positive
How bad does the broker feel,neutral
"This is the importance of Mudi ji, how much coordination is to do",positive
"Zaidi yes I am Volley Khel Sakti, but I keep playing for the month",neutral
"Fadnavis was in the last years, Mp's Nagpur Gadkari ji was poor",positive
Mr. Namaskar e AM,positive
If these are the slopes of BJP,positive
"This S is really a great not a great appreciated performance. The first time boy, you are every",positive
Mp Saheb Dear Manoj Rajoria,positive
Leading Kumari chance,neutral
Thank you to thank you to send you to Bayan goat,positive
"There was no minister like Zee, there is no one and will be able to happen",positive
"Thank you, because it was for excess, praise was pleased with the necklace, all the meat and loot copy",neutral
Barley are you,neutral
Beautiful company amazing rendering,positive
Poor Kang Dalal Hobe Bhik Lies new to ask,negative
The last curry Malala and,negative
The biggest victory in these biggest democracy,positive
"I swear by ISS, I am not a Beria Chutia",negative
"Nasrif chur ko left Tom people will be called, not S Basti is like Suvar",negative
Unolutions,positive
"No no, how to use such use is not Kui and work is not its normal, even Ed",neutral
Shah G Maji Aapki This Westkot Bhat Pasand and,positive
So you are hopeful some disaster madam,neutral
video,positive
Franted brother is out of the sun,neutral
"Haha Uttam, you too come here on Juhu Beach, you will ever come to Macron",positive
Surrey,positive
Stay on the visa of the bhik and others are clothes for Opinion,positive
Their father,negative
"Congratulations, Mr. India and",neutral
Yupz Coz in a pistol delete listener S better dancer,neutral
"I am giving me mother and mother, she is going to e -well, this specific date at this time",positive
Sankar Sidhu Desh Machit's fans how big gauder,negative
"Railways are the same copy of this, since childhood, this is only the train of Sona Age Hu",negative
He writes in English Crude Devanagari,positive
Yogesh creature is Sonia Kamin,negative
Good net khudaya ji dhan dhan satguru tera hi,positive
St. Knowing that the flesh of the pisa is spent on the convenience of a million like Modi,negative
Shruk Zindagi Mahek Axelled Z Benco,neutral
"No baby dabbi cake e will be performed, how will I propagate e -proposed May Magic with May Adam",positive
"Where there is love, there is an Etna moving, our team also understands this S. World Cup",positive
"Hehehehe, I will just end the project, I will probably put the project, probably on the current et on Friday",neutral
"Read the namaz of the Brahmin deity, the people of BJP",negative
"Hazdo's army became Rakhi, brother -in -law's witch",negative
Fadnavis Q Gulf Harami's child when Tau to our husband Modiji,neutral
"Thank you for the next years for your head work, so they are free and",positive
"So the way to save the path of dangerous, do not like such dangerous rakhi",positive
Jyashreeram is not a shout,neutral
There are chutia that come to the subsidy of Cilinder,negative
This very effort to look down,negative
Why this trater gives excess significance,negative
Mother,neutral
The chart was on a big right for today,positive
Siky people who have got their friends a bed,neutral
The above mentioned people disappear from Agar TV from the reach of the media people,neutral
Mim with his foreign ministry very confidently,neutral
Congratulations!,positive
"Having defeated elections or not as naked, the struggle of Jaru Rakhi and the pass of the common people and",positive
Specialist BJP Kisi Kisi was also not really pierced per,neutral
Tui Great,negative
Today's news in your news saw a very sadness of how you,negative
"Oh very good mother, mother and daughter",positive
Pakistan will not be Muslims from India like hundred Hindus disappeared,negative
World Nonotobakodya saint Rampal ji's disciple does not know what the intoxicating thing does not seem to know,neutral
"U always considered a Hindu leader as his leader, but when innocent Muslims are Hamule",negative
"In the map of the mosque, stay through the bugle of Mosque",neutral
"There are some gadism per pomp, otherwise I would have been not so much in the house of Scindia Sauri, the house was said to be the house.",neutral
How much enclosure you are in ISS Artils are clean from the back,negative
You see that you are very shocking and proud of Pakistani,positive
All against the election of the irides and the hard delete BJP,neutral
Arjun Munda's Convee Driver of Tata Motors,neutral
Grub ginseng and I wish,neutral
The government is also going to be Kui without any business per business without donating,neutral
Live then do not forget to do two rhymes of Pakistan,neutral
"Sir, we wish you",positive
Chit's grandmother Maien straw hope,negative
These old pictures are Tero Saru videos are false before the election and a strong room,negative
Armal but till Bhaiyu ND Prince Tamanna Nai,neutral
"Fun toh when you keep laughing even after defeat, you always win",neutral
The soul finally came out of the delete flashk and these were done.,positive
We can make a moon on people and can fill someone's name,neutral
Sikar al -Houle Lillala has passed his life on his own earnings or,neutral
The first post is heard by Doggle Parents' child,negative
"Oh Baba, thank you, do not say that you are worthy of all delete love in the world",positive
Close Moneth's Qule forever because your cui from him,neutral
Year ray ray ray really cold irides,positive
"In Pita ji Plus Blass, O knew all who knows the high police today",neutral
Hello world e -hai gaya namit nam -nam -best Ghana to take that action at that,neutral
"Dog Krake Tau does not give himself wells, Barley Tau has stolen our money, Tara Khandan",negative
"You are new, who was not a relationship with your words, who is not there, who does not want to be",neutral
"Ravidaube Ravi E Dekhi Kudiya N Anid e -AM, so you are jealous",positive
"Rice people are rice, rice people are renewed",neutral
"He is a per mudi ji Delete who used the ISS machine gun as a machine gun, now this is now like this",neutral
This says moa,neutral
A very good thing in the Lok Sabha elections was that for the first time people rise above caste,positive
The same thing is from Oak e Ashk Oni Cheese,neutral
Have done so bad for so many years,neutral
I am a new collet money in the day of the day on the day of the day,positive
"Congratulations per preminist, you are lap, you are Kali Yuga",positive
My adjective S Pakistan Ku Luce Delete World Cup or Wu,negative
Why does the level do BJP passing per Punish snow they just ensure the hai,neutral
"Sputter, these are found only in purelik stories from the delete reality",neutral
All had a settlement brother,positive
Bajap Sapotar now understood why I am taught in the guardian,neutral
Vibhor they talk in every person but this was,neutral
"Aparupa pleased Burudya Khushboo O Tum Ray Always come with fresh french in life, thank you life",positive
"At the time of Congress, he is not even Delete and Ravi Kul Mp",neutral
Do not call the Oveshya Celebration Krhatia Parvakata,negative
Phatoon because people are plowed,neutral
Guruji Meri Pratin Dhikhar Gaya Bare Bowhi AIDS,positive
Kunwar Ni Mai did not do any ceremony and this is my stand highth,neutral
Sealgomez Murchahod is not a loud stars of silent behan in front of me,negative
The brain happened,negative
Hindilangwez S words Best Easy Language: Understanding Hindi later Sanskrit has its own settlement,positive
Before going to gold,neutral
"For gratitude, people are giving this for gratitude, this Neemanisadar opportunity",positive
What is the ISS society doing all the antique pieces in the ISS society while doing John Gadkari Yukle and,neutral
"Does this rule not be the government, the government should kill the country, whoever",neutral
There is no place for a woman in a civilized society who in the goonda tanyra,negative
Cups what contract,neutral
"Till date, there is a kind of news per the same way",negative
So now and you have just binded some randomly people to know or not to know or not even,neutral
"There is a lot of talk of Banaras Ghat, Modi ji gave a lot to S Banaras",positive
Bhosade Bhadve Murchahod turned its work to Rodway Wu Bhadwa,negative
Good morning Papa ji please more service in Blass,positive
Rahul Bhaiya S Same Leader,positive
India Shori Narendra Modha Ji of Extremely Excellent Porium Minister,positive
"Na Baba, call Cal to get up",neutral
"There is a lot of money in the jab towards sir, no money will be made to make you",negative
"So, what happened, what happened to the country, after the year, the country did export records",neutral
First to Harmi Billori,neutral
Uva Happy Birth Day Cake JE Tamanna O Sab,positive
"The gate is Mukul, not only there",neutral
"Saw eyes are not like eyes, do kajal kaji ji, do it on her",neutral
"Till yesterday, the devotee who is going to boycott the Nattva, the devotees also got the biol that we have been",neutral
He is a festivals with our crochet goods for the website of French May Sister and A finally created a website,positive
"There is a lot of oppression in the right life, everyone has to be hated, but Gandi Andy",negative
Someone else with these love,neutral
"Feeling the main lock, such a big project in India Kiya Kaya, I am proud of me.",neutral
"If you go away, they die or save the remaining",neutral
Dad hahahaha but not e -predicted it was not feces,neutral
After the next sub -week wee,neutral
How can people be able to make a change in the delete,negative
"You are only one thing, only you are a divine creature, all the powerful creators you",positive
Modiji has been made from AAP to S Buyed is very high in Bangal,neutral
Honorable head gave us to Rosegar,positive
Cancer Krati Patalamalar Na Headfi Diya Bahne Edrek Pag,neutral
How can someone go to the media,negative
Iyam what you do not like,neutral
"Those who write this Neo DM, often their messages are Arya Neo Dum",neutral
Their worry has started to come out of the thief daughter Tom Laye and now,negative
These mother bangles should be shot,negative
"Nadiyasha my Muslims also have how much Islam also sing, now I have known Muslim people.",negative
What is the real thing in Imandari Wu S Com at all,negative
Mr. BJP's social media has done this copy,neutral
Remember Modi Pharaoh Sah is not much Zalim and Tom Mosa's,negative
"Second luck is not mutually beautiful, whenever you see a fantasy story like you like a fantasy story, dirty",positive
Zara murder also argue that Banti is the only one,negative
"I am also from Begusarai, so that he is a heavy bar",neutral
Crech congratulations you come and please happy birthday,positive
"Head ji was a question today, as you will have a husband, Advogasi also earns a money",positive
"What does it say that you are a tail shine, it is convenient to be a convenient",positive
"Bock was once a stage, fuckin isa jhatka felt thin man and then direct her",neutral
"Congress has finished unemployed, so the work of angry work is on",neutral
The country in which army warriors include gents in the Airforce,positive
"Damn it on the pub, such a team is sent to play the world cup from those who play in the road",negative
"So much matching Herni was sad, as much as the people of the people are there.",neutral
Public also more than S.,negative
"Brother Sanjay said his teak, why do you have bad words",neutral
Ujjain age and famous saffron kulfi did not eat,positive
Will get out of the metro and tell,positive
Hashim Amla really wants,neutral
Abe Bakl Tau himself due to his father's age Varuna in Bollywood,negative
S is a happy lap answer,negative
Not this S Paralynterean Norium leaders Do Naut Shot In Way,negative
"Mr. Sir, my heart swells with pride when your journey",positive
The good one is the right of the thoria bat later,neutral
Emperor said that in Krishna Nagar in Mainpuri sub.,neutral
Jai Shri Ram Sevami of all of you,neutral
This is the one of the same years,neutral
"Baby baby happy birthday you bless you, lap bless you",neutral
This is the water,neutral
Randi Union Krown Judges Red Elephant Cow Cow General,negative
Tu Moti Thi Bock Cal Ace Tare Kui Bhi Tweets,negative
Muslim ruled for years and never committed violence,positive
"Mr. Ji Kisan, you will not have the habit of eating free, the farmer himself said",neutral
"That's on that good video, you would like my ancestor Roger and Hans would like to love Hava",positive
The ghost of the city singing is watching in the journey of Wu Surf Pakistan,negative
India Sachin,positive
Unfortunate,neutral
So this girl never for a grate,positive
"You are the future of my India, ISS country",positive
Nehjoshi very beautiful excelled heart congratulations per copy,positive
What happened to the river of Upenderji Kanha blood,negative
Scindia Scindia C,neutral
S has ordered it to have ever thought of something good for the country,negative
Waiting for India e -Us,positive
"Give thanks to thank you, yes, there was no one, there was a lot of hope that you can get so you can give",neutral
Rahim S. robber and,negative
"Tweets Chor, now Ided that poor thing",neutral
Dear Rahul Gandhi protest leader toh ban jaaye,neutral
Dear your accelerated,neutral
Helu dear she,neutral
Jasi is checking IMAR ASIS,negative
Every Har Modi Ghar,neutral
I to Narendra Mudi from Sanjeev Chaudhary Maharajganj distracted,positive
"I liked the journey of the journey, but my monkey's saith kaho kaho kaho even the temple, even the temple is such fun",positive
Tweets all Salmania Report Good Snow,negative
BJP has not won more than Muslim voters seats.,negative
Yoga head plus you are requested by you that you are Narendra Mudi head,neutral
Modi did not call everyone S. Leah,neutral
Assalamu Alacum Love Tum Ummi how it,positive
"Mr. this, these dogs are a dog but these dogs per dogs",negative
"Thank you less than you, I say tweet on your star",positive
Congress has stopped sending its perfection,negative
"Lucky per bay, you dear Baba thank you these admirable divine",positive
"The statements of Peepal's Eid hide, they do not have Kui right",neutral
India brother -in -law's own vehicle is wagoner who,negative
"Never win every victory, brother, brother, every victory is a part of Gami",positive
Madam not every man is the same and love is always love,neutral
How do they ask,neutral
"Bass, you are like this, you will be so low Balochistan",negative
Aashey,positive
My heart s in my heart was so happy,positive
It is not your fault if your mother would have been adulterated and Tamhara Kui Aik,negative
Fuckin Yeh per Dotinas must definitely live in Gujarat on Jai Shri Ram,negative
"Let you stay, how much fadfada is taken, nothing is not year, now years",negative
"UP boys aunt, Bahati dump all teeth",negative
Found APS so good love May Queen,positive
Meaning Shurana fan donkeys are not their own minds.,neutral
Mr,neutral
You can do Ritvit and Ritvit under your tweet under this love,neutral
"Sardar Ho Sharab has been done, Pisces Religion is Religious Places per Punjab",neutral
Chor Gunda Chalu Barley,negative
Laurin thanks now love you,positive
Officer Modi ji,neutral
The reading is a copy until the examination is clear to postpone the examination until the examination is clear,neutral
Your Follers Ethani KM,neutral
Pim Maasay to you from our heart,positive
Unolutions,positive
The demand for Rajasthan has now intensified to reduce Sachin Pilot and it is said that Rajasthan,neutral
Jai Bajrang Bali,neutral
You need to curse your face and go to black people,negative
"These brokers are not the media, the ceremony of the ceremony and the ceremony is the ceremony",negative
What will be a worse ceremony than BJP,negative
"Today, the result will come or the mind is bad due to the neck",neutral
Salman is like a delayed choice and like a superstar in swine boy,negative
People like you have already won in the world of Vaitsapp Twitter,negative
"Honorable Sushma Mam, your great fun, today I am very sad to know that you turned away",positive
Mihirs or else made his sister,negative
"People seem to have pregnancy, so blissful Her Com Kaik well first there",neutral
"Mother Idar Odar goes to Jati Nazir, now I will bring it alive",neutral
Does under the meaning of Batu S and Rif closed Asia Back A,positive
"Oh Blass you may be a sweet baby, a fantasy story, so forgiveness, the future of your location is Sanity",positive
I will rain today Hamid auto driver Mr.,positive
Bhot Bhot Congratulations Sir today really,positive
"Hey Mate, how to celebrate our birthday new",positive
Fajist oh May May May Fida S Aa Really Good Movie In Hindi,positive
Mr. Etna Knowledge Where do you feel very much,positive
any,neutral
"Brother, how much time is there so",positive
Love you may be honest Ravi Nek Bando,positive
Delete Rani later Gyan India is a diamond,positive
Brother Vandeen did not forget when the world cup was complete after losing,neutral
The most abundant per media had done the work of the weapon by half per permission,positive
"You will work, how will you reach Parliament, how do you have to do a Muslim, be unemployed.",negative
And a true Hindu ever against Modi ji,neutral
"No caller monster cheese your idea, why is it sure",neutral
"Still when I watch this episode with me, mother, he says no one",positive
Kishori Sidhu Kiya Yaar Dagbaz came out of Pakistani who is a father,neutral
Just do not do Anjana Seema Crowd and make your news anchoring politics,negative
Penguin now mentions not Antarctica,neutral
"In the news, or even ghosts are called khuks or Illah peak promises",positive
You take you from Fiyar,positive
Do not give Kui Defate to the Vim Zindabad weapon as much as the corruption or,negative
Pahile oh ari May oldi goldie friend oh ari gym always be happy in the first unrestrained person,positive
"Nude Bowl Jab Jab did not bid my chair, my chair is very compulsory",negative
"Hello aunt aunt, poor tom is not less plastic tan",neutral
The heart per heart or in these,neutral
Every daughter of India is a shocked country like you,neutral
Head train Neo Neo Reservation Coach Sup does not come in Sup or Kui in Ish coach is also basic,positive
"Sure you have handled you Sai, so have you worried today",neutral
"Relationships Ari, so how are you getting good things in the fecking frightening",positive
When the right percentage is knowledgeable for the rightful brother -in -law,neutral
"Sharma, he is a delete of real blindness, Rahul Gandhi of Papu",negative
Abhay Chaman Football Matching Video,neutral
I am proud of pride,neutral
Mooning can be able to come and friend,neutral
Give the reply given to your Harmakhor,negative
"Now you have become very sprain, the daughter -in -law is very good for her daughter -in -law but in everything",neutral
Where are Wu people today who spoke Delete,negative
Dushyantshma oh had left open till date,neutral
Delhi Police went to Gandhi Nagar in Delhi,neutral
Madame Thoria Sabre Ker Sub Chor Jain Gay Taare Father Ki,negative
"Brother, you are very good, I am also a common man in the highth",positive
Boyas really say you are you to see you but won the train comment,neutral
world Cup,neutral
everyone,positive
Indrani superior wishes nine congratulations per best honest,positive
"This crown is a crown per India, I will win",positive
Congratulations Mr. Piyushji Hello,positive
You are defeated,positive
"Jabir, who says such a pinch that separate south",neutral
Happy birthday sister,positive
new,neutral
"Hindus do not even vote for the Mah Sabha, brother, make a baked in the name of a Hindu",neutral
Twitter hack captain saheb,neutral
Kui will not raise voice against me,neutral
"Jist is an accelerated look e -tamanna, that scirate suitable, so it looks like something.",neutral
"Brother, all of you are a letter, when the advisor of Yiya Kang, when you get Kui",neutral
The mafia did not know that they may burn,neutral
Good Goodbye Professor You Ari,neutral
"It was a little good room with the arms, he was suppressed by the members of Delete Members",positive
Ignore don,neutral
Hello Mr. Dehradun one of the class in Uttarakhand,positive
Very nice mughe too,neutral
Why are water living in water when BJP,negative
If you want to try your suede in a livelihood,negative
That Modiji got you like a jame like that,neutral
"What is the exclusion of the reason for the reason for the reason for the reason for S. Delete, he made the run well, he said,",neutral
Spreaker your,neutral
Ask for saying the mile of the megie,positive
"Cheating rocks are not thyro, Bhosdike Delete is gender",negative
"E finally, this dog was very proud of the dog from outside, I was a more cut charms",positive
A person who is under soul,neutral
Abisal end s kick,negative
Akkian Aditya Satya Bake is not late and not permanent,negative
Sharma Ziab Sarkar's Kui organization ISS not opening confusion,neutral
Slum animated and inhabited superhero film ever,positive
"Mudi ji, the minister who has been selected by you must have been inhabited by the fair too",positive
"Modi ji back, you fought with challenges",positive
"I did not hide Chetti, friend",neutral
Pakistan is the last like that better of India,neutral
Three wheeler -driver drivers also in Ku Bari Kui,positive
Hot no te part,neutral
"You guys are in protest, for the coloring, the party will become a grip",negative
Diljit paji a dekha had seen wedding telor mauja ah gaya paji very much,neutral
"Mr. you well, surely happy home, happy and healthy wave",positive
The democracy of my country is such where there are many trust in the government,negative
Tawandi Sabu Watch is his very Pierre Veer Gurpreet Kale ik new trend group hairstyle,positive
Siddharth Devendra Akal his way,negative
"Ustad Ustad Ustad, your self looks good as you",positive
"Demonetisation Ossee was two including Hensi Delete, including two, I had two",neutral
"Nothing without any place and non -vegitorin, you should pass the dont, enjoy per they",negative
Bharat Mata Ki Jai Jai,neutral
Just saw Sita,positive
"Stop drinking your stolen coffee, stop drinking water or else in the consumer forum",negative
Papa is earthquake to eat something like this,positive
No one would have gone from this mistake of mistake again,neutral
Brother Dil became happy and Salmania Fan after seeing his post,positive
"Acha Manoj Sinha got me suffering, but I also have sorrows but did",neutral
Wool,neutral
Half of Hindustan canoe to Salo Mulu.,negative
"I also see the same thing today, but today my mother's mother said that the mother's mother",neutral
Hindustan Balkrishna,neutral
"It has just been upset in the heart, that is the stress on the child, so",positive
Watch Mantle Madhilas Indid and Real Experience,positive
"If the sabin votes for Congress, then",neutral
Brother Yeh Jonai,positive
"Look, now innocence is visible",positive
"Congressmen will not get anything big, all of them are now happy",neutral
"Do anything, brother, government of Congress ceremony",neutral
This part,neutral
Why the ISS who has done ISS is a double,neutral
Fuck repost innocence does not need truth because,positive
"Good to eat, Happy I am always happy, come happy",positive
I am today Bsadiwale said that BJP leader started working as soon as he comes,negative
"Congratulations, we hope that the work that Apna got",positive
Now give the death of Allah Jilat to Pakistan's robber,neutral
"With these comparison, Hammara Her World Cup passes through Rob Jaana and in",negative
"A fictitious story is pleased, he reached the copy, safely, for excessiveness",positive
This S ma fove video ever on the creature Indian and Delete,neutral
This Islamic funeral will not be brought to the raga with Hindu Mulla,negative
Oye fake Gandhis' spoon,negative
"Pidish's husband has gone to the development of Modi's previous government, nowadays video",neutral
"Swaraj, they need to like Motivatter, you all life",neutral
"From the year Tau Blood Per Ashutosh Congress talks about the peaching of the Congress, don't know how to know yourself",negative
Aus Chlo Sid Ho Yourself,neutral
Those who do not do only Kasik Dhur become all the services.,negative
Minister who won the Encompant Ministry defeated the winner,neutral
Head is requested from top of Mili Islam in UP Bengal out of BJP,neutral
"Congratulations to you by killing you from NiS picture, but your success",positive
Salman bhai no Uttam kill Bharat in Bux Office after a week,positive
Mr. Bada Fan with your own love and respect,positive
Jai Shri Ram de Jai Shri Ram Di you are getting angry with Jai Shri Ram,positive
The weapon does not look like that is not going under going under which hole you used to take a copy,negative
Faridabad Mr. Stayed Van shops with a defeated belt to parking,neutral
"Hey Sonia, you are interested in strength",neutral
"No, you were called V Dhoka and",negative
Paradise,neutral
"All Pakhtun S Tarha is not thinking, this is something",negative
"Auspicious night, performance is just a dance only but only a hope, you all gold wells or hai hai hai pyaar haobi",positive
"Not only success but creature is successful, such thoughts are divided with the world",positive
"There is a BJP, people are going to take a minister with self -respect",negative
Oni straight climbing climb,neutral
Andy sabre vich tolit hai vich lajim aa oil haya man mo aalat intr kati e,neutral
Damn it was also on those whom Illah has given so much beautifully but then,negative
"Sharma, he is the fan of Rahul Gandhi Papu's fan, Papu",positive
National Sale itself is secular farming and performed its ceremony,positive
Plan partisipte irresponsible victory OnePlus Treadmill Comment will not get anything from seeing Jnarbakhudai but Agar,neutral
Congratulations in the accompaniment of Mr. Celebration,positive
Sarjanmay tui of every episode,negative
Let Odisha Amit ji stay for BJP president.,neutral
Everybody was for these delete Hussier state per caste.,positive
Hahahahaha Mr. Khata Delete became per Gunjan from his investor,neutral
Network best in your area,neutral
Asxtar Delete Great Player You,positive
"Ong was to forgive this conclusion, but the massee was simplicit",neutral
Thank you O my brother at level and really special performance nine or desires always agree,positive
Emtehan Wo's Gateway is Ugatu Undero,positive
This is why Modiji S. Our Porim Minister again under lucky,positive
"Now Wu is mentally made to me, thinking that e don",neutral
"Mother took a thief on the road, I Delete Tom Marine",neutral
Why are you feeling that Ionian beggars,negative
When they put you about,neutral
Krishna asks,neutral
"Why did Katappa kill Bahubali, but when is India just India",neutral
Why do I not only do this passand,negative
Bock shooting and people in market s and routine matter pistol rhythm,negative
These dharam,neutral
Mr. G is not a wave,negative
How is this a lot of expectations and desperate.,neutral
Illah is Ijat Daani Wale or Illah is Jilat Daini,neutral
Ekma Parkhand Kra Saro Gao has a low road in the road,negative
"Perform government work against this Nut in the way, there will be a crisis per story",positive
They will say to you to understand a bad habit of their use like Tom on everything.,neutral
Boule Dauk Nar Jar Ki Kya Kya Kya Ko Bah Bah Bah Kar Duk on Shuk Ogi Mai said that dog,neutral
Water water is hurt by the prisoner that the poor is beyond the poor,positive
"Wow, I liked it to see that we are the people of Pakistan",neutral
"Magrerate's O Hindi Ferrce Per All of Him Own School, Dude's growth maturity",positive
"Where did you see Sara, I am not a mile, father Jessie Khalis Mohabbat per May Dirst Baba E",positive
Burke Mr. S did not have a hobby in Sir S,neutral
Now the people who call themselves unemployed will say that I know,negative
Close Moneth's Qule forever because your cui from him,neutral
Difficulty,neutral
Hi Dul Maa Ibtim or Big Ft Maa Iwsk O about something in life inbox,positive
"And this is her own face, Achay Buraya's society",positive
"Keshav Partition Morya ji, Bharti is very undesirable in the entire Krinya candidate as soon as possible, Bharti",negative
Expectation donation post or else selectors well,neutral
Maintenance will give metro or bus or its function wasted,neutral
MS strength hai -hi -hai best work in education in Delhi but Modi is excellent work in,positive
Well what didn't you give jab to the government of Pahali virus,neutral
Dogs who do Hindu -Muslim hatred are so much hatred from Muslims,negative
Yer tom tome big cry and rah tom only says Delete na Freedom's speech he should be,neutral
"These love will come, our army will come sometime",positive
Modi ji A AM Delete Bigest Fan's O but India in Piki Sale,positive
Bhosarivale Tuchaye Ki Chhati Nasel Dele Tau Hai Hai Betikhod Tero Toh,negative
Ind Kapil Bhai is an Idia Hak,positive
"The thief does not have a well to go to jail, nor the fate of Robert Best",neutral
Headed on the head,neutral
Pakistan in ICC World Cup,neutral
Chart fastest to National Capital Region,neutral
Subjected less Ajay in sub,neutral
Letter head o and our role sample sample is filled with sampling,positive
Scindia Scindiaji is not on fire in the country,neutral
"Everyone in May family s, so do not give the miser Kui AD to take care of it in the blessings",negative
She is Tero Daubai's Khark Wu Teri Makap,neutral
"As much as you get up on Modi ji, you will get up",neutral
Of the people of Kibla Karni,neutral
"Bars did not understand brother, these leaders are now members of rumors celebrations, they are fat elephants",negative
"I am a Umid buyer from you that in the problem in you, the Hindu and Muslim Poy of Crow Gue",positive
"Gupta ji elections are now banned, real news has been banned",negative
A lot of blessings from all the mothers of our state,positive
"There was a lecturer of Urdu in the mother's mother's mother, mother will take my poetry",neutral
"The last hatred which is a mistake, Delete will be here in Delhi",neutral
Ali Tum yourself saw Wu Clip carefully to please Tom,neutral
Mr. Narendra Modi,positive
"Father, your father, Bisak Chutia Homeobaches you",negative
Dual,positive
"There are something like this, the villagers are saying that they are saying",positive
"Understand Irfannawab Imran Khan, who understood Wu on the stage today",positive
Baiman Tara Ajay Singh dishonest your airline services,neutral
Haha Yeh Narrativa per Umar Sab and Libbars Na Dalete,neutral
Modi ji and cabinet ministers of the board again government,positive
Virago will also run Urdu for a long life,positive
This high is also very few in front of the great talent of development singer,positive
The exams that are pending are clear,neutral
Kuriya is bad with the heart of Ed,neutral
Modi wants to tell you in Amish Devgan Bhai,negative
"World Cup for no extinguisher, this time is more attendant",neutral
Harmi dog when Sudhrega Bay Tu Sala Tu Sharam,negative
Indu and Janskar of Confluence at Nimu S and Fav Place in,positive
Hindi really Urdu News Who is the chappal thief of Bengal today,neutral
"Now they will definitely answer the red, the back at the Khatnak Dhak, Kisino would not have been given till date",negative
"Yaar wu necklace to go to Gunjan, this S will not come up",neutral
Dayar Brigade like this Bolke is not sleeping,neutral
"Sardana ji, which opportunities have left their Kang, the head",neutral
"Glad glow, I will say anger, I will say anger",neutral
"Go to Modi ji, come as Aasirism and scam Guinness",negative
Pakpation drugs bakes bocks after shelle,negative
Janata speaker good morning everyone can do two batter,neutral
"Since then, you like to like the hip hop head, I have to pass and you are for a question",neutral
Here the fair person who would have been of the caste Muslims or who,negative
"Mr. Media has decided to decide that the Congress -free copy is also freed and said, hear it.",negative
This thing is also fine but at really saw,positive
Female Shakti Smriti Irani,positive
Insha Illah Imran Saab I Indan Hou I to AP,positive
Bhatia Teri Maa Kiya Bhosada made this mistake,negative
Uydai head may be a wife's base required,neutral
"You will be a dog, we will be a dog",negative
Panic of Islam,neutral
When a pinch like thirte,negative
"Forgiveness, why did I speak forgiveness, forgive",neutral
Unlockorinerpower good deer cute,neutral
"Stopping Congress or Rahul will also accept, R Hum is not so unconscious",neutral
"Dude came and sworn in Jesi Idiot, how is our country perfect",negative
"Designs are coming well, Bayan Sallah Insha Illah you can start",neutral
I am a doctor there,neutral
Was it happened when Modi says the big news of ISS time Modi,neutral
"Players not a small team matching victory, Pakistan lost to West Indies or Afghanistan",positive
Suvar's children are very worried about the British media,negative
MCC Imran Khan is roaming around in the whole world,negative
"Those who believe in Islam, whatever the gardeners are, they are very",negative
"Jai Sri Krishna will love God, so Karma is sung",positive
Pakistani Nalu Etna is afraid of us,negative
"A lot of love, you are Dharam ji, you are never true",positive
This is what I asked,neutral
How much footage will be eaten hiding a tail hide,neutral
"There is a shame, for some money, the honor of the daughters of Pakistan should be auctioned",negative
These people will be destroyed by the damn Tom,neutral
Assalmo Alikam Saf also go to Gunjan Inshillah World Cup,positive
"Kangana today saw your Manikarnika, you really stay behind the queen of Jahs",neutral
I want to come and the girl who herself is bulked to barley and cup,neutral
Plan Modi ji Gunjan Hindustanio for some fare Modi ji home,positive
Siddhun ji had heard that Sardar is confirmed that you have not been saffron,negative
Can't help in everywhere in the iron,neutral
Modi S is the best Prime Minister of the country's best minister,positive
Beer Dah Bikan Bangasa Tarpikah,neutral
"Explain BJP's election victory, Papu again",positive
Abe wei failed stars come here and speak Delete S,positive
CRF is a twisted terorist,negative
